,content,id,lat,location,lon,time,user,user_id
1022,"RT @_TechConnect_: I dream it, I work hard I grind ’til I own it I twirl on them haters. Read why @themissjames126 goal is to become the Be…",970828883200303104,,"Atlanta, GA",,2018-03-06 01:10:17,RoshaundaDGreen,516075220
1684,RT @_stxnley: https://t.co/BlLeAURLGQ,970828248673411072,,"Atlanta, GA",,2018-03-06 01:07:46,ThickneySpears,18639341
607,RT @thistallawkgirl: MEN WITH TINY PENISES REJOICE https://t.co/FzO1w9GDcq,970829239401533440,,"Atlanta, GA",,2018-03-06 01:11:42,nnnooan06,3368115981
760,RT @mitsmr: Handy guide for assessing the logic of your corporate #strategy. https://t.co/8w4hZ9y52H @simple_rules @MITSloan https://t.co/R…,970829094236680192,,"Atlanta, GA",,2018-03-06 01:11:07,RoshaundaDGreen,516075220
0,@MrHenryWimbush @dad_gc @GenderIsATool @danwheeleruk @radicalhag @chiller I’ve seen the website.  Rape threats are… https://t.co/9clZJf5LxT,970829812398018560,,"Boston, MA",,2018-03-06 01:13:59,frankcastling,2450234672
100,@FueledbyLOLZ Baltimore also has the best rainbow cake I’ve found yet. You know what I’ll be eating all weekend 🙌🏼,970829709910200320,,"Boston, MA",,2018-03-06 01:13:34,sarahpardus,884730787
1002,RT @OmggRhi: I want abs https://t.co/oRNNC36SiR,970828902984712192,,"Boston, MA",,2018-03-06 01:10:22,OmggRhi,2216850999
1004,#RAW: Ronda Rousey should stop talking &amp; put Stephanie into an arm bar.,970828900921233408,,"Boston, MA",,2018-03-06 01:10:21,aargold24,3092410071
1008,"@BanGronkNandez i truly wish he wouldd have walked after this sbowl
brady has been carrying this team for years",970828898840784896,,"Boston, MA",,2018-03-06 01:10:21,CMJ171717,275785490
101,Okay. I'm on board for this match. #Raw,970829709197168640,,"Boston, MA",,2018-03-06 01:13:34,helloitsdanie,21468741
1011,anotha batch of some round logos I made! (gonna start posting these every 4 that go public) https://t.co/ypJxRNiIhP,970828893694365696,,"Boston, MA",,2018-03-06 01:10:20,BacanAndEggs_YT,2298700044
1014,Working on prep for my interview with @MarineMuseum. What would you like to know about the early history of the Uni… https://t.co/Fp1Lsm3stF,970828892259971072,,"Boston, MA",,2018-03-06 01:10:19,lizcovart,312229664
1015,All new components are in and it’s time to start play testing again! I’m particularly happy with… https://t.co/lJ6XUiTMv0,970828891941163008,,"Boston, MA",,2018-03-06 01:10:19,WM_Games,1901906323
1016,@dataeditor Architecture tour on the river.,970828891756597248,,"Boston, MA",,2018-03-06 01:10:19,eyeseast,3315611
1017,Follow me on Twitter... Please and thank you 😬 https://t.co/1f5HPKxQh2,970828888526868480,,"Boston, MA",,2018-03-06 01:10:18,JimmymfJames1,750066729330548736
1020,So what you're saying is that this didn't make it in the album? https://t.co/PS5kNJyGwz,970828883732914176,,"Boston, MA",,2018-03-06 01:10:17,yadii100,549596551
1023,Dude on @CNN was just asked if he is drunk. Hahaha oh man. 2018 ya’ll,970828882562764800,,"Boston, MA",,2018-03-06 01:10:17,DeLaHansome,33311134
1024,@BC_Mens_Lax Lets Go!,970828882269130752,,"Boston, MA",,2018-03-06 01:10:17,mjvsearch,107175532
1028,@kyythekiwii *big time,970828880696266752,,"Boston, MA",,2018-03-06 01:10:16,huntiesbbg,838927692246495232
103,WAHAHAHAHA 😂😂 https://t.co/3jaMdvkXRy,970829707792076800,,"Boston, MA",,2018-03-06 01:13:34,justsext,290784945
1030,@MollyJongFast These honestly seem like the actions of somebody who seems to be going off the rails. Guilty? Maybe.… https://t.co/hJaIx6SctG,970828879366639616,,"Boston, MA",,2018-03-06 01:10:16,TimGiles01,308233997
1031,https://t.co/gQ2hPCtqfW,970828879207202816,,"Boston, MA",,2018-03-06 01:10:16,titicelia51,222301145
1034,For months I’ve been praying for a snow-free day on Saturday for Boston Youth Symphony Orchestras @BYSO 60th Annive… https://t.co/SYJT6j2ldd,970828877231722496,,"Boston, MA",,2018-03-06 01:10:16,marobinson79,2153626902
1041,@NotDracon @FeeonaFiona This is so good lmao,970828872450273280,,"Boston, MA",,2018-03-06 01:10:14,BagelMage,843996037
1043,Games is much closer than that score indicates @DAonCBS #UConn  https://t.co/9Oe9FiCYVR,970828870936092672,,"Boston, MA",,2018-03-06 01:10:14,DrewWBZ,237343919
1045,@Nicole_Cliffe And it was clear someone had been rifling through our things while we’d been away. There was also a… https://t.co/nOeWtwUsj5,970828869103218688,,"Boston, MA",,2018-03-06 01:10:14,lambthropology,874437488609198080
1046,"i feel you, gretchen https://t.co/b0cXpSYGRQ",970828869044404224,,"Boston, MA",,2018-03-06 01:10:14,courtfay37,308250590
1048,@shinysayss I just can't stop myself.,970828865764458496,,"Boston, MA",,2018-03-06 01:10:13,wasillawarlock,23349680
105,"@Deadspin I’m sorry, but this appears to be a shakedown of sorts. I didn’t see anything close to what I would consi… https://t.co/83t3OfY2jP",970829707271966720,,"Boston, MA",,2018-03-06 01:13:34,dotsbroker,21883445
1051,RT @OmggRhi: I have the SWEETEST followers😭 I love you guys❤️,970828863222829056,,"Boston, MA",,2018-03-06 01:10:12,OmggRhi,2216850999
1052,Lol “the Dutch way” so true #TheBachelorFinale,970828862702710784,,"Boston, MA",,2018-03-06 01:10:12,stephibopeep,26693678
1054,@AriMelber @TheBeatWithAri You. Were. Brilliant.,970828861784182784,,"Boston, MA",,2018-03-06 01:10:12,ursa_maritima,257330652
1056,"🐕
SUPPORT: Democrats
%100  Important 
https://t.co/HjZc1mu5RA
https://t.co/h5ASHj4iY1... https://t.co/sF4FL7UJiA",970828860173574144,,"Boston, MA",,2018-03-06 01:10:12,titicelia51,222301145
1057,"#CaiXukun   #idolproducer  #IDOLPRODUCER 
#蔡徐坤   #偶像练习生
#채서곤    #차이쉬쿤 

😎😎 https://t.co/2az9CEhuvn",970828859699380224,,"Boston, MA",,2018-03-06 01:10:11,KatyWan7,899222271847522304
1058,@Cagt3000 Free someone up in Mario party,970828858277728256,,"Boston, MA",,2018-03-06 01:10:11,Nick_985,2478768702
106,"This is such a clusterfuck of terrible timing and nobody using a microphone properly

Someone please get Miz out here to save us all #RAW",970829705489403904,,"Boston, MA",,2018-03-06 01:13:33,AshleyElizabeth,7305322
1062,Let me relive my younger days just once again. Reenact my memories from every friend to every sin,970828855467499520,,"Boston, MA",,2018-03-06 01:10:10,BuddhaTheAlien,538222721
1063,RT @evankirstel: #HIMSS18 Social Media Ambassadors kickoff patient power tech challenge https://t.co/Qp9Fbvx3Ie via @HealthITNews @JohnNost…,970828854838333440,,"Boston, MA",,2018-03-06 01:10:10,IrmaRaste,20163762
1064,Very proud to be a part of this place! https://t.co/v3U4tZZuwT,970828854175715328,,"Boston, MA",,2018-03-06 01:10:10,DavidJChard,531338417
1066,@SaraCarterDC @KimStrassel @ChuckRossDC @DevinNunes @TGowdySC @ChuckGrassley @ShannonBream @seanhannity https://t.co/RqSi6Mk12e,970828852632137728,,"Boston, MA",,2018-03-06 01:10:10,MyPlace4U,2341977604
1067,Excited to share the latest addition to my #etsy shop: I DO CREW Banner! https://t.co/EjcGnHER4u #papergoods… https://t.co/yDEp7D4FZt,970828851155697664,,"Boston, MA",,2018-03-06 01:10:09,laurennnnnnnK,55965698
1070,RT @OmggRhi: Girl I lose myself up in those eyes,970828848165203968,,"Boston, MA",,2018-03-06 01:10:09,OmggRhi,2216850999
1073,A4: My critique partners have taught me to be open-minded and willing to try out ideas before dismissing them. I al… https://t.co/QrQ7I7A5cf,970828845740974080,,"Boston, MA",,2018-03-06 01:10:08,EngageReaders,146982960
1074,I added a video to a @YouTube playlist https://t.co/YJ3zqSlkVr Anu Hariharan on Network Effects,970828844549713920,,"Boston, MA",,2018-03-06 01:10:08,ansonraps,864221051252875264
1076,#BMI or body mass index is dead. You must read this article. #weightloss https://t.co/XwddkznXU6 https://t.co/ymRVnLEVjk,970828843341795328,,"Boston, MA",,2018-03-06 01:10:08,DrDaneschvar,564147602
1078,RT @OmggRhi: Hit it from the back and drive you wild,970828843069198336,,"Boston, MA",,2018-03-06 01:10:07,OmggRhi,2216850999
1080,Is there ANYTHING more painfully awkward than Lauren interacting with Arie's family? Anything? #TheBachelor,970828841806680064,,"Boston, MA",,2018-03-06 01:10:07,chelseallyn,14151623
1081,Thoughts on how many times Arie says “love that” or “amazing” this finale? #thebachelor,970828841068515328,,"Boston, MA",,2018-03-06 01:10:07,thebeaconhiller,837035612989452288
1083,@lilpolaroidbish I'm a skilled &amp; experienced graphic designer. Check out my samples and DM to discuss the work you… https://t.co/Q0GiRE0ktv,970828840325890048,,"Boston, MA",,2018-03-06 01:10:07,aMortalArtist,309489447
1084,@kyythekiwii Imyt big,970828839969607680,,"Boston, MA",,2018-03-06 01:10:07,huntiesbbg,838927692246495232
1085,HAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA i am so sad y’all,970828838442864640,,"Boston, MA",,2018-03-06 01:10:06,easy_ed25,330727975
1086,RT @celtics: Greg Monroe has been trying to adjust as quickly as possible and believes he's almost 100% on the same page. https://t.co/2RZ8…,970828838342221824,,"Boston, MA",,2018-03-06 01:10:06,Marc_DAmico,48421907
1087,Want to become an expert on The Boss? Dive in to @pitchfork's list of the 8 best @springsteen books. #music #news… https://t.co/cPoe4SX4jq,970828838031814656,,"Boston, MA",,2018-03-06 01:10:06,comoaudio,703762627797905408
1088,@JaneObjective Hi Jane I'm Chompers. https://t.co/X2QODinjRN,970828836479881216,,"Boston, MA",,2018-03-06 01:10:06,Kat1zep,227990320
1089,Hmm... Sam Nunberg is doin' aight tonight https://t.co/8bQhk6PVGz,970828835380920320,,"Boston, MA",,2018-03-06 01:10:06,Rawnchie14,95951181
1090,"Learn what you need to know about the cloud in a free course. Understand cloud concepts, plus what it all costs and… https://t.co/pc5vHPMQ3P",970828835225833472,,"Boston, MA",,2018-03-06 01:10:06,jazzav,65638607
1095,@BenVolin @Dan_Shaughnessy And then what,970828830901489664,,"Boston, MA",,2018-03-06 01:10:05,quig87,62863313
1099,Machamp (M) (IV: 57% - CP: 853) until 08:35:49PM at 86 Prospect Ave https://t.co/bv7QTA5XwR https://t.co/Yxxz9AX7mv,970828828590436352,,"Boston, MA",,2018-03-06 01:10:04,BostonPogoMap,838051812544409600
11,"Analysts See $0.17 EPS for Upland Software, Inc. (UPL...",970829803216568320,,"Boston, MA",,2018-03-06 01:13:56,wosaikeneriki,114274155
1103,"*hears toddler get out of bed*
*hears him walk into a wall*
*feels him step on my face trying to sneak into the bed… https://t.co/Nck6BUXyjV",970828827046961152,,"Boston, MA",,2018-03-06 01:10:04,iwearaonesie,2178362716
1109,Getting urban #transit #tech from point A to point B: https://t.co/G1cwem8Rgk @Moovit @NirErez1 https://t.co/Kf82EWazlw,970828823607603200,,"Boston, MA",,2018-03-06 01:10:03,pymnts,57376328
1113,"@UnknownAhnefeld @Progressive_PDX @DarrellHutter @SenSanders #RKBA =Right to Keep and Bear Arms, and I was mentioni… https://t.co/mUhp9UJpwK",970828821783080960,,"Boston, MA",,2018-03-06 01:10:02,Nee_Nihilo,967272307663060992
1118,12 Striking Tendencies of Creative People https://t.co/kCuglJiX7j,970828813604093952,,"Boston, MA",,2018-03-06 01:10:00,ralph_m93,874659636523274240
1119,@TheMemeCheetah Lmao. That was great.,970828813453193216,,"Boston, MA",,2018-03-06 01:10:00,wasillawarlock,23349680
1121,Stop smiling Ronda! #RAW,970828811209269248,,"Boston, MA",,2018-03-06 01:10:00,JobberkNocker,726514650758651904
1124,@ShreyaTrivediMD @S_P_MD @kidney_boy @BrowofJustice @mcsassymd @virenkaul @WomenInMedicine @ClinicalPearl… https://t.co/kBpMiTYzy4,970828804099837952,,"Boston, MA",,2018-03-06 01:09:58,laxswamy,14787019
1125,RT @OmggRhi: This reminds me of the time my stupid know it all ass tried to do my own acrylics &amp; they came out fucking BEAT LMFAOOOO. I was…,970828803458109440,,"Boston, MA",,2018-03-06 01:09:58,OmggRhi,2216850999
1126,@pamelamanders0n @BackroadsGay @QueerEye I wanna see eyes watering not ur dick,970828803290300416,,"Boston, MA",,2018-03-06 01:09:58,babyxbruiser,4700410824
1127,"RT @evankirstel: Clinical researchers require access to electronic #medicalrecords #EMR for chart review. 
from @maizeanalytics - Explore t…",970828801419677696,,"Boston, MA",,2018-03-06 01:09:58,IrmaRaste,20163762
113,"@Andrestoomuch Lmao. They tried getting my Moms too. She's lucky I got the phone and said ""She's not interested"" th… https://t.co/hDhF5PMUyI",970829700582051840,,"Boston, MA",,2018-03-06 01:13:32,DMarvelous4L,293870509
1132,@jaredtheunseen HEY!!!!! SHES SLIM THICC!!!! SHES LONG FURRED,970828797477040128,,"Boston, MA",,2018-03-06 01:09:57,Wendidani,170349528
1134,@RonSwiftly @JiggaJenu Hahahahahahahahaha,970828795866505216,,"Boston, MA",,2018-03-06 01:09:56,LisaLopes__,2220299682
1136,Emotional intelligence 101 https://t.co/g3LUpld4gU,970828795597869056,,"Boston, MA",,2018-03-06 01:09:56,Shannn_I_Am,265214906
1138,"The area around my left elbow is all scratched, like I got into a fight with a cat &amp; lost. Have no idea how they got there.",970828794780110848,,"Boston, MA",,2018-03-06 01:09:56,laureen050,633986701
114,RT @stephanbruh: everybody hates chris was and still is legendary 😂,970829699910946816,,"Boston, MA",,2018-03-06 01:13:32,RJS_BajanBoy,449371892
1140,👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻🤔🤔🤔🤔🤔🤔 https://t.co/nApbBI6aXi,970828791760211968,,"Boston, MA",,2018-03-06 01:09:55,JulieDrift,942801218828677120
1146,@mariastephanos @elliefund @EdWCVB @BillyCosta @WCVB You look stunning @mariastephanos,970828785569411072,,"Boston, MA",,2018-03-06 01:09:54,MizMelis23,32573599
1147,@LegendaryEnergy https://t.co/ceQz3tf8Xk,970828784554446848,,"Boston, MA",,2018-03-06 01:09:54,jclay_420,1296163016
115,Dirt sheets were right. #RAW,970829696421302272,,"Boston, MA",,2018-03-06 01:13:31,minidanjer,197072993
1151,https://t.co/4kjiDcJmrp,970828781324787712,,"Boston, MA",,2018-03-06 01:09:53,Rivet_Zone,742249436
1153,Shout out to Arie's sister in law for helping me with the surname pronunciation.  #TheBachelorFinale,970828775654150144,,"Boston, MA",,2018-03-06 01:09:51,Camachafella,88805987
1159,@kaydubs8 @alessbehonest  https://t.co/p5cKfKHga7,970828768511176704,,"Boston, MA",,2018-03-06 01:09:50,Half_Black_Zach,415211578
116,Eating a nutty bar as a kid and you pulled a whole layer off in one piece https://t.co/ocKXTJR0Wl,970829694965776384,,"Boston, MA",,2018-03-06 01:13:31,youngikea,830149902978187264
1160,"let's see, how many times is Arie going to say 'I love that'? #TheBachelor",970828766443433984,,"Boston, MA",,2018-03-06 01:09:49,lifewithkendal,1902482222
1161,How many wigs is #NealMcDonough wearing in this season of @TheCW_Legends? Lol #LegendsOfTomorrow,970828765692596224,,"Boston, MA",,2018-03-06 01:09:49,tknight84,40344619
1162,“Reading is GUNdamental.” https://t.co/67rasK57ko,970828765516500992,,"Boston, MA",,2018-03-06 01:09:49,vastleft,32902246
1169,"@SenWarren His offer of a path to citizenship for 1.8M, while sending CRIMINALS back, sounds like a good plan to me… https://t.co/rHM0dMrhgL",970828757044023296,,"Boston, MA",,2018-03-06 01:09:47,SnoopaDo,779457475925905408
1171,His hugs are the best,970828754259005440,,"Boston, MA",,2018-03-06 01:09:46,lon_amy,2869571242
1172,"my thoughts on lauren's personality: if i interviewed her for a job, i wouldn't hire her
#TheBachelorFinale #TheBachelor",970828754242154496,,"Boston, MA",,2018-03-06 01:09:46,SamanthaMatt1,23177239
1176,Premier Gold Mines Limited (PG) EPS Estimated At $0....,970828751947943936,,"Boston, MA",,2018-03-06 01:09:46,wosaikeneriki,114274155
1179,Dappu Juju by Anita Dongre | Paddle8 https://t.co/zspGPIotz1,970828751582965760,,"Boston, MA",,2018-03-06 01:09:46,dmarengo1,143172137
1184,"So stoked for the @StreetOutlaws and @FastNLoudTV Loud Mega Race 2 tonight. I used to be a Gas Monkey fan, but I re… https://t.co/HBP4mSdU5r",970828741025910784,,"Boston, MA",,2018-03-06 01:09:43,chriskaosmusic,439839387
1186,@sirtahloue dm,970828738593255424,,"Boston, MA",,2018-03-06 01:09:43,natexbarley,2883287656
1189,Disgusting.... https://t.co/k6VcqkgtrX,970828737599205376,,"Boston, MA",,2018-03-06 01:09:42,ralphranalli,16468816
119,I’m not going to watch #Raw tonight I’ll watch it tomorrow after school,970829688947007488,,"Boston, MA",,2018-03-06 01:13:29,Nickjwwe,958176282994528256
1192,I am unbearably tired. I just left work and I wanna curl into a ball and cry. I’m also PMSing https://t.co/NlCUztOh78,970828735200006144,,"Boston, MA",,2018-03-06 01:09:42,LuvKendra,26411587
1193,"To be honest, I totally have a girl crush on Ronda Rousey. #Raw",970828734625443840,,"Boston, MA",,2018-03-06 01:09:42,helloitsdanie,21468741
120,@addison_l Yeahhhh.,970829688489865216,,"Boston, MA",,2018-03-06 01:13:29,Space_Man_Spiff,28810168
1200,@LFMResidency quick text party at @ElTaller_Arts because it's easier to work to make your EMR experience more beara… https://t.co/rHzWePqzY5,970828730426851328,,"Boston, MA",,2018-03-06 01:09:41,NanouTheNomad,387318089
1201,"Why, WHYYY 3 hours?!?!!! #TheBachelorFinale",970828730099818496,,"Boston, MA",,2018-03-06 01:09:41,abostonyankee,2573654737
1203,Anais looks bomb at the reunion #LHHNY,970828729428701184,,"Boston, MA",,2018-03-06 01:09:40,LovelyOnyeka,477359912
1204,@Dchabs4life Nobody knows. Ivins(247 mod) said he was listed w/ the DE group because his weight was so low for a DT… https://t.co/j3sL16OJl7,970828728908607488,,"Boston, MA",,2018-03-06 01:09:40,supremeparma1,731979898319933440
1206,childish gambino released tour dates like i’m not broke already,970828726580727808,,"Boston, MA",,2018-03-06 01:09:40,cockampton,939942378659631104
1214,Excited to share the latest addition to my #etsy shop: Fiesta Party Banner! https://t.co/iXdeqHuYdM #papergoods… https://t.co/uwHlTt1rAR,970828715377790976,,"Boston, MA",,2018-03-06 01:09:37,laurennnnnnnK,55965698
1216,.@aliciakeys #VoiceBlinds Alicia for the win!!,970828713540636672,,"Boston, MA",,2018-03-06 01:09:37,EDSwarrior815,572187920
1217,"【History：2015/4 第20回勉強会】
『あなたにとって行動経済学はどう役に立つのか』
（上丸敦仁：ハーバード大学ケネディスクール／経済産業省）
https://t.co/sBp9AhTcZs",970828712970194944,,"Boston, MA",,2018-03-06 01:09:36,BosDevCom,2214800335
1218,That meltdown likely to turn into a book deal.. https://t.co/8rJNBjuVSv,970828710852091904,,"Boston, MA",,2018-03-06 01:09:36,weddady,15253239
122,@Glam_And_Gore I’m not the average person. I’m considered a snorlax,970829684928806912,,"Boston, MA",,2018-03-06 01:13:28,EEriEmily,929148862429835264
1220,"The Bears and the Titans both reportedly could pursue a trade for Jarvis Landry.
https://t.co/N28DUCcRt6 https://t.co/tt3kaPbWrA",970828710025793536,,"Boston, MA",,2018-03-06 01:09:36,NESN,17000333
1222,@UConnWBB Uconn should not be in this division! This is disrespectful!!!!!,970828709748985856,,"Boston, MA",,2018-03-06 01:09:36,MsLiHughes,819710905122521088
1226,@racetrayter Love these boys,970828705743417344,,"Boston, MA",,2018-03-06 01:09:35,Mogingtons,254153387
1229,@PatsFanGarb @bostonradio She knows the angles to exploit.,970828704074092544,,"Boston, MA",,2018-03-06 01:09:34,chestnuthell,47534846
1230,@RealMikeBennett Thomas Edward Brady said that,970828703033970688,,"Boston, MA",,2018-03-06 01:09:34,geffe71,19802381
1231,Queen of being noticed by celebrities!👸🏼 https://t.co/LrzB3O1x6V,970828702744547328,,"Boston, MA",,2018-03-06 01:09:34,nothingsafex,121535535
1234,I should probably stop taking 4+ hour naps after school,970828701100380160,,"Boston, MA",,2018-03-06 01:09:34,nicefella_,831657280848424960
1235,I would LOVE to fight @SebastianDanzig in a parking lot https://t.co/On6h2GR189,970828700429242368,,"Boston, MA",,2018-03-06 01:09:33,itsallyoops,85409432
1238,@petersagal @scalzi @anamariecox @Syfyfangrrls Weapons Shop of Isher ?,970828695358394368,,"Boston, MA",,2018-03-06 01:09:32,n1vux,57332943
1239,@MEEEEEESH_elle #Pisces,970828694917976064,,"Boston, MA",,2018-03-06 01:09:32,thegreatgumpkin,745261109729452032
124,YES! YES! YES! YES! YES! YES! YES! #RAW,970829681850281984,,"Boston, MA",,2018-03-06 01:13:27,WiseGuyYT,2798800407
1241,Smiling Ronda Rousey might be my least favorite thing in the world,970828693231849472,,"Boston, MA",,2018-03-06 01:09:32,LayneCobain617,963433045410934784
1243,https://t.co/9ODag5arPi,970828692359471104,,"Boston, MA",,2018-03-06 01:09:32,blvcksxlk,743195396411916288
1244,#backinthestudio #winterbreakisover #glazingpottery #catchingup #clay #clayarts… https://t.co/1S1QjGUTcP,970828692330045440,-71.11765,"Boston, MA",42.33276,2018-03-06 01:09:32,beararts,1092837996
1245,@gdebenedetti I think you may win the night.,970828691436687360,,"Boston, MA",,2018-03-06 01:09:31,marypatcormier,748257158
1247,AND I DON’T GIVE A DAMN BOUT MY REPUTATION!! #RondaRousey #RAW,970828690132217856,,"Boston, MA",,2018-03-06 01:09:31,WiseGuyYT,2798800407
1248,The wisdom of Keith Richards https://t.co/x7O86GKwVx via @WSJ,970828689511415808,,"Boston, MA",,2018-03-06 01:09:31,FendrGuitPlayr,371264247
1249,"@danielleeeg_ wordddd ima be like 30 mins away from orlando, we deff linking",970828689339551744,,"Boston, MA",,2018-03-06 01:09:31,kaseyn_,185524135
125,@summerlvn82 It really took a dark turn at the end of hour 6. I wouldn't want to be him when he wakes up tomorrow.,970829681325944832,,"Boston, MA",,2018-03-06 01:13:27,iggdawg,27629899
1250,@MondoNews I’d love to have the Batman Beyond theme on vinyl. Just putting that out there.,970828688928407552,,"Boston, MA",,2018-03-06 01:09:31,liladam87,32802529
1252,"Poor @ErinBurnett &amp; this ""you gotta be kiddin' me"" image: 👇🏽👇🏽👇🏽 #Nunberg https://t.co/8a06SMFryL",970828688274149376,,"Boston, MA",,2018-03-06 01:09:31,dabeard,28279637
1253,Anxiety is literally the worst thing ever why does it exist???,970828687833751552,,"Boston, MA",,2018-03-06 01:09:30,bayebayee,804024778352984064
1254,"""Fun, urgent or fear-based"" https://t.co/FA9UcNBu2z",970828687359823872,,"Boston, MA",,2018-03-06 01:09:30,TolgaCanatan,2234734926
1256,What?!?!  You don’t wanna see Justin Timberlake?!?!? https://t.co/pKtphF1qgq,970828684578914304,,"Boston, MA",,2018-03-06 01:09:30,susantran,17889737
1257,I liked a @YouTube video https://t.co/U96bJaZQNS Season 4 Bloopers Part 1 - The Office US,970828684465704960,,"Boston, MA",,2018-03-06 01:09:30,Natehaynes,306484556
1258,"Brad made another good point about Larkin. Says that because he’s coming off injury, it makes sense for him to play… https://t.co/XLkY37FiS1",970828683756953600,,"Boston, MA",,2018-03-06 01:09:29,MattChinNBA,738510270226665472
1259,RT @reaghanhunt: https://t.co/jTGU4MVGh5,970828683601698816,,"Boston, MA",,2018-03-06 01:09:29,musical_hoe,231619535
126,too chill for caps,970829681095270400,,"Boston, MA",,2018-03-06 01:13:27,kaseyn_,185524135
1260,Join me for Strategic Sales Development Trends for 2018 &amp; Beyond on @TheSalesXperts  .  Register here for this fant… https://t.co/q2W7ds55t3,970828679642320896,,"Boston, MA",,2018-03-06 01:09:29,LauriePage7,596513049
1268,@ABC7Chicago  https://t.co/8xSkJyFG6t,970828675615744000,,"Boston, MA",,2018-03-06 01:09:28,TomSullBoston,1477707607
1269,"I dont care how good #UConn is, getting shut out in a quarter is pathetic. Can we officially just start calling the… https://t.co/1gA3jwXrI9",970828674567147520,,"Boston, MA",,2018-03-06 01:09:27,Zachnado,559368945
127,@sighjillian Send it to me,970829680638091264,,"Boston, MA",,2018-03-06 01:13:27,tasteofguazz,847943640
1270,SUCKS,970828674135216128,,"Boston, MA",,2018-03-06 01:09:27,Mazz33,44494567
1274,@isjanosnba We regret to inform you janos is tory,970828668502249472,,"Boston, MA",,2018-03-06 01:09:26,JDPappa3,26479534
1277,Lesson 32: DOF https://t.co/0h86PetxLT #relearningphotography #photolesson32 #nikonphotography #basicphotography… https://t.co/gmlaJe05nt,970828667566919680,,"Boston, MA",,2018-03-06 01:09:26,LanesImages,4663558033
1278,@fay_pap Πολυ φιλη μου,970828664551165952,,"Boston, MA",,2018-03-06 01:09:25,oKontosSas,844302110
128,@MichaelGarofola And Chris Harrison recap the Mesnic finale dead giveaway haha,970829680587788288,,"Boston, MA",,2018-03-06 01:13:27,AmyLynnStyle,48106476
1280,This is the most I've heard Lauren talk and I'm still bored #TheBachelor,970828663959715840,,"Boston, MA",,2018-03-06 01:09:25,SarahJPrimo,61949507
1281,Is Mesnick pissed that he’s dragged back into this story line or happy to pass the baton? #TheBachelor,970828662047166464,,"Boston, MA",,2018-03-06 01:09:24,laviejaime,63531491
1283,@Josh2Gud4U Yeah it kind of looks like a suit they have in the DCUO game 😱😱😱,970828659790577664,,"Boston, MA",,2018-03-06 01:09:24,DCEU4LIFE,2196469803
1285,@RealMikeBennett Are you going to be in WWE2K19?,970828657378975744,,"Boston, MA",,2018-03-06 01:09:23,KILLSWITCHCMV,4280245702
1287,"I'm probably not the right person to ask, but I'm interested in the answer! My sense is you won't find a lot about… https://t.co/8OyPAjswvS",970828654325399552,,"Boston, MA",,2018-03-06 01:09:22,sandypsj,58099152
1292,"RONDA ROUSEY , RONDA ROUSEY
👏👏👏👏 #RAW",970828649212637184,,"Boston, MA",,2018-03-06 01:09:21,LNathan511,826531226102161408
1294,Yeppppppppppp https://t.co/HMOtNuG9cb,970828646524116992,,"Boston, MA",,2018-03-06 01:09:21,jeskamedeiros,432168022
1301,@michaelFhurley @danielrainge @danielrainge this is when you know you have truly made it in life. There is nothing… https://t.co/2gxOON0lQw,970828639758639104,,"Boston, MA",,2018-03-06 01:09:19,riz_6,195321051
1303,RT @OmggRhi: Love my city❤️ https://t.co/uOEipGEPoz,970828636378017792,,"Boston, MA",,2018-03-06 01:09:18,OmggRhi,2216850999
131,Omg I can’t believe the main event for mania,970829679778201600,,"Boston, MA",,2018-03-06 01:13:27,zacharylevesqu5,957281943166603264
1312,@jaredtheunseen SHES GONNA GET FAT!!!!!!!!,970828629356765184,,"Boston, MA",,2018-03-06 01:09:17,Wendidani,170349528
1315,Better Know Your Math if you wanna be with Fancy J London ... #r3dalbum #fancyjlondon  #betterknowyourmath ➡️ LISTE… https://t.co/MGkBomd4e3,970828625065992192,,"Boston, MA",,2018-03-06 01:09:15,iamfancyjlondon,3225291601
1316,#I'm #back #bitch,970828625036619776,,"Boston, MA",,2018-03-06 01:09:15,LongTitsNoNips,614273119
1319,@Acosta @PressSec Hat trick!!,970828623656706048,,"Boston, MA",,2018-03-06 01:09:15,Kevin_Mackie,33028846
132,@j_evans1219 @twinmamajen They spelled her name wrong!! Lol,970829679572803584,,"Boston, MA",,2018-03-06 01:13:27,kathy_attardo,2993478365
1322,@issueswrestling @BillNevilleNAI @ProjectCiampa @LiamNAI Ya dude. Nobody thinks this isn't a character development… https://t.co/cxzWPGkNWL,970828621425336320,,"Boston, MA",,2018-03-06 01:09:15,NewAgeInsiders,1222811252
1326,@demichele5 HUGE news. All of Seattle and @dws723 rejoice,970828616501223424,,"Boston, MA",,2018-03-06 01:09:13,theJMcGuinness,36878249
1327,I could never be on The Bachelor or Bachelorette because my literal WORST NIGHTMARE is talking about my dating life… https://t.co/bGO8RGAz9Y,970828616035700736,,"Boston, MA",,2018-03-06 01:09:13,annielkozak,31077743
1333,Can’t believe I wasted three fucking years of my life for someone who just backed the fuck out when I couldn’t provide one thing,970828607756161024,,"Boston, MA",,2018-03-06 01:09:11,__sacramental,535868391
